,ECe Solar ITA,ECe Wind ITA,ECo Solar ITA,ECo Wind ITA,GFSe Solar ITA,GFSe Wind ITA,GFSo Solar ITA,GFSo Wind ITA,Solar CALA,Solar CNOR,Solar CSUD,Solar NORD,Solar SARD,Solar SICI,Solar SUD,Wind CALA,Wind CNOR,Wind CSUD,Wind ITA,Wind NORD,Wind SARD,Wind SICI,Wind SUD
2023-01-05 21:00:00,0.0,945.841921568627,0.0,1428.7853,0.0,1073.910619354838,0.0,835.6435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.273,46.873,637.463,3129.022,19.303,273.546,588.018,1237.546
2023-01-05 22:00:00,0.0,947.171792156863,0.0,1463.2004,0.0,1054.195909677419,0.0,841.0966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.872,47.372,637.796,3137.161,19.769,276.104,588.838,1239.409
2023-01-05 23:00:00,0.0,945.629507843138,0.0,1364.6011,0.0,1037.440593548387,0.0,854.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.319,47.716,639.95,3149.615,20.459,278.818,590.16,1242.193
2023-01-06 00:00:00,0.0,851.075719607843,0.0,1132.4168,0.0,1257.652893548387,0.0,995.1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.466,47.893,642.485,3159.95,21.211,280.462,589.993,1245.44
2023-01-06 01:00:00,0.0,862.596374509804,0.0,1132.7477,0.0,1269.567470967742,0.0,1035.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.373,47.908,644.776,3167.14,21.807,280.551,587.071,1250.654
2023-01-06 02:00:00,0.0,847.039198039216,0.0,1062.4882,0.0,1218.002364516129,0.0,1018.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.327,47.758,644.458,3157.657,22.162,277.805,579.778,1252.369
2023-01-06 03:00:00,0.0,848.29454117647,0.0,1029.6775,0.0,1180.03215483871,0.0,1019.1422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.414,47.451,642.209,3136.158,22.155,273.019,568.853,1252.056
2023-01-06 04:00:00,0.0,868.215092156863,0.0,1023.9074,0.0,1159.173487096774,0.0,1030.3674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.285,47.003,638.74,3106.205,21.79,267.185,555.871,1249.33
2023-01-06 05:00:00,0.0,801.215939215686,0.0,866.5807,0.0,1153.200109677419,0.0,987.0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.044,46.435,635.364,3074.33,21.16,261.697,543.298,1244.332
2023-01-06 06:00:00,0.0,762.544690196079,0.0,746.5706,0.0,1154.736767741936,0.0,950.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.962,45.777,633.622,3048.393,20.424,257.983,533.899,1237.727
2023-01-06 07:00:00,100.0,747.451233333333,104.0,666.0825,119.0,1153.789267741935,114.0,923.7585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.119,45.065,634.824,3035.519,19.764,257.133,530.041,1230.573
2023-01-06 08:00:00,1108.0,663.722043137255,1096.0,566.7707,1400.0,1100.718632258065,1352.0,767.3336,27.0,81.0,153.0,249.0,40.0,88.0,187.0,320.105,44.344,639.642,3040.177,19.337,259.595,533.067,1224.086
2023-01-06 09:00:00,2473.0,595.363443137255,2419.0,494.8217,3170.0,1043.682383870968,3049.0,649.8156,78.0,232.0,437.0,713.0,116.0,252.0,537.0,324.83,43.666,647.862,3062.913,19.236,265.041,542.916,1219.363
2023-01-06 10:00:00,3834.0,542.70048627451,3696.0,446.8019,4505.0,985.641596774193,4626.0,563.5624,126.0,374.0,705.0,1150.0,187.0,406.0,866.0,331.522,43.082,658.367,3100.084,19.463,272.434,558.086,1217.129
2023-01-06 11:00:00,4504.0,502.358070588235,4313.0,433.3587,5263.0,932.499854838709,5364.0,590.9731,158.0,470.0,885.0,1443.0,234.0,510.0,1087.0,338.902,42.641,669.364,3144.663,19.935,280.275,575.964,1217.583
2023-01-06 12:00:00,4660.0,475.947029411765,4482.0,433.8989,5407.0,892.276280645161,5538.0,642.1034,168.0,500.0,942.0,1536.0,249.0,542.0,1157.0,345.484,42.383,679.093,3188.227,20.503,286.974,593.421,1220.37
2023-01-06 13:00:00,4301.0,471.192437254902,4236.0,458.0907,4761.0,873.37220967742,4806.0,727.6172,155.0,460.0,867.0,1414.0,229.0,499.0,1065.0,349.95,42.333,685.121,3221.872,20.998,291.239,607.542,1224.69
2023-01-06 14:00:00,3384.0,459.192219607843,3328.0,453.9936,3728.0,809.114787096774,3763.0,690.0718,120.0,357.0,672.0,1096.0,178.0,387.0,825.0,351.715,42.498,686.58,3240.847,21.272,292.389,616.578,1229.815
2023-01-06 15:00:00,1943.0,474.744750980392,1902.0,486.8299,2138.0,775.480012903226,2152.0,677.0139,71.0,210.0,396.0,646.0,105.0,228.0,486.0,350.126,42.865,683.256,3241.375,21.245,290.504,619.203,1234.175
2023-01-06 16:00:00,390.0,518.524966666667,371.0,560.1523,464.0,759.49335483871,342.0,679.6828,21.0,63.0,118.0,193.0,31.0,68.0,145.0,345.992,43.403,675.934,3226.35,20.922,286.381,616.357,1237.362
2023-01-06 17:00:00,1.0,500.200754901961,1.0,515.0279,1.0,747.973764516129,0.0,603.0885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.419,44.067,666.189,3201.289,20.393,281.294,609.816,1239.112
2023-01-06 18:00:00,0.0,503.227401960784,0.0,501.4136,0.0,732.614287096774,0.0,548.2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.769,44.801,655.998,3173.59,19.81,276.647,601.935,1239.63
2023-01-06 19:00:00,0.0,519.54878627451,0.0,511.8697,0.0,712.421003225807,0.0,511.7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.298,45.549,647.246,3150.606,19.453,273.592,594.979,1239.489
2023-01-06 20:00:00,0.0,498.788101960784,0.0,470.9234,0.0,711.472129032258,0.0,542.3505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.844,46.255,641.285,3137.289,19.249,272.727,590.501,1239.429
2023-01-06 21:00:00,0.0,480.717501960784,0.0,447.9017,0.0,714.742209677419,0.0,589.2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.619,46.873,638.634,3135.521,19.385,273.951,588.953,1240.107
2023-01-06 22:00:00,0.0,464.825752941177,0.0,439.5387,0.0,721.457309677419,0.0,648.7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.189,47.366,638.918,3143.326,19.849,276.515,589.609,1241.881
2023-01-06 23:00:00,0.0,417.699523529412,0.0,422.9253,0.0,730.975409677419,0.0,675.4017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.621,47.711,641.039,3155.679,20.539,279.249,590.844,1244.676
2023-01-07 00:00:00,0.0,400.246421568627,0.0,555.5071,0.0,704.339151612903,0.0,769.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.768,47.894,643.541,3166.047,21.294,280.911,590.662,1247.978
2023-01-07 01:00:00,0.0,409.412676470588,0.0,623.8592,0.0,714.660848387097,0.0,759.8186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.655,47.912,645.736,3173.002,21.892,280.976,587.721,1253.111
2023-01-07 02:00:00,0.0,394.794280392157,0.0,582.559,0.0,703.304725806452,0.0,730.5404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.625,47.766,645.346,3163.482,22.249,278.217,580.489,1254.79
2023-01-07 03:00:00,0.0,388.294870588235,0.0,542.9276,0.0,693.067961290323,0.0,703.7952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.726,47.458,643.006,3141.788,22.242,273.397,569.613,1254.346
2023-01-07 04:00:00,0.0,392.743107843137,0.0,510.926,0.0,683.605238709677,0.0,680.4237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.599,47.003,639.44,3111.491,21.873,267.518,556.645,1251.413
2023-01-07 05:00:00,0.0,361.708592156863,0.0,466.9101,0.0,674.8174,0.0,665.8923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.348,46.423,635.985,3079.206,21.238,261.985,544.043,1246.184
2023-01-07 06:00:00,0.0,340.014688235294,0.0,433.5684,0.0,666.948058064516,0.0,645.5879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.242,45.75,634.208,3052.924,20.495,258.246,534.584,1239.398
2023-01-07 07:00:00,110.0,325.988552941176,113.0,408.9056,121.0,660.379177419355,125.0,619.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.37,45.025,635.439,3039.918,19.829,257.401,530.662,1232.19
2023-01-07 08:00:00,1163.0,289.711541176471,1163.0,383.4821,1317.0,610.692448387097,1320.0,505.0339,27.0,81.0,153.0,251.0,41.0,88.0,188.0,321.328,44.298,640.36,3044.773,19.399,259.906,533.653,1225.829
2023-01-07 09:00:00,2520.0,264.539649019608,2471.0,368.805,2921.0,567.8376,2855.0,415.1861,78.0,233.0,439.0,718.0,116.0,252.0,538.0,326.035,43.622,648.751,3068.089,19.298,265.43,543.526,1221.426
2023-01-07 10:00:00,3788.0,250.78117254902,3712.0,365.2199,4117.0,533.597483870968,3920.0,348.3025,126.0,376.0,708.0,1159.0,187.0,407.0,869.0,332.726,43.051,659.475,3106.186,19.53,272.927,558.8,1219.678
2023-01-07 11:00:00,4402.0,246.754529411765,4279.0,336.6952,4764.0,511.247261290323,4545.0,394.9655,159.0,472.0,889.0,1454.0,235.0,511.0,1091.0,340.125,42.63,670.706,3151.917,20.01,280.878,576.858,1220.709
2023-01-07 12:00:00,4546.0,282.557090196078,4407.0,354.3785,4910.0,505.218683870968,4659.0,473.5004,169.0,503.0,947.0,1549.0,250.0,545.0,1162.0,346.745,42.398,680.349,3196.373,20.589,287.673,594.551,1224.068
2023-01-07 13:00:00,3935.0,358.185582352941,3943.0,418.0991,4219.0,520.263290322581,3811.0,597.0525,156.0,463.0,872.0,1428.0,231.0,502.0,1071.0,351.26,42.373,686.536,3231.044,21.095,292.002,608.924,1228.853
2023-01-07 14:00:00,3103.0,375.983249019608,3085.0,415.4904,3307.0,512.246093548387,2986.0,637.9872,121.0,360.0,678.0,1110.0,179.0,390.0,833.0,352.826,42.558,688.081,3249.867,21.378,293.173,617.89,1233.961
2023-01-07 15:00:00,1789.0,425.110343137255,1775.0,455.5221,1897.0,518.667229032258,1717.0,710.12,72.0,213.0,402.0,658.0,106.0,231.0,493.0,351.283,42.937,684.762,3250.927,21.356,291.265,620.664,1238.66
2023-01-07 16:00:00,371.0,510.068907843137,351.0,529.9822,432.0,536.135096774194,318.0,802.5519,22.0,65.0,122.0,200.0,32.0,70.0,150.0,347.178,43.476,677.372,3235.669,21.034,287.079,617.865,1241.665
2023-01-07 17:00:00,2.0,457.634958823529,2.0,527.9654,2.0,562.823625806452,2.0,670.8864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.615,44.13,667.509,3209.982,20.502,281.907,611.261,1243.058
2023-01-07 18:00:00,0.0,444.344923529412,0.0,592.0989,0.0,598.789874193548,0.0,572.5056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.953,44.848,657.466,3181.697,19.912,277.17,603.22,1243.128
2023-01-07 19:00:00,0.0,466.019764705882,0.0,771.8705,0.0,645.658274193548,0.0,505.5961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.454,45.575,648.571,3157.656,19.439,274.038,596.037,1242.541
2023-01-07 20:00:00,0.0,490.986325490196,0.0,707.9762,0.0,680.553893548387,0.0,553.8543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.961,46.263,642.492,3143.494,19.229,273.122,591.313,1242.115
2023-01-07 21:00:00,0.0,544.244401960784,0.0,732.3978,0.0,725.519448387097,0.0,631.0079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.696,46.868,639.758,3141.107,19.359,274.325,589.541,1242.559
2023-01-07 22:00:00,0.0,618.3759,0.0,826.7404,0.0,778.957570967742,0.0,732.9467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.236,47.356,639.991,3148.566,19.818,276.894,590.034,1244.237
2023-01-07 23:00:00,0.0,659.345860784314,0.0,860.2521,0.0,840.901358064516,0.0,794.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.652,47.702,642.079,3160.811,20.506,279.647,591.183,1247.042
2023-01-08 00:00:00,0.0,619.111217647059,0.0,838.4705,0.0,1004.365767741935,0.0,948.0609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.799,47.89,644.549,3171.215,21.258,281.328,590.99,1250.4
2023-01-08 01:00:00,0.0,693.48902745098,0.0,917.2501,0.0,1116.242980645161,0.0,1018.2172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.662,47.912,646.65,3177.944,21.855,281.373,588.037,1255.456
2023-01-08 02:00:00,0.0,729.924707843137,0.0,954.7745,0.0,1165.824596774194,0.0,1038.0139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.649,47.772,646.191,3168.656,22.212,278.857,580.873,1257.103
2023-01-08 03:00:00,0.0,775.773150980392,0.0,993.1797,0.0,1202.837106451613,0.0,1049.9594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.763,47.464,643.759,3146.779,22.205,274.004,570.055,1256.53
2023-01-08 04:00:00,0.0,839.854503921568,0.0,1041.4501,0.0,1227.385187096774,0.0,1054.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.641,47.002,640.094,3116.411,21.835,268.076,557.374,1253.39
2023-01-08 05:00:00,0.0,914.492205882353,0.0,1116.8032,0.0,1241.998167741936,0.0,1049.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.381,46.409,636.557,3083.711,21.198,262.497,544.744,1247.926
2023-01-08 06:00:00,0.0,1023.000623529411,0.0,1232.145,0.0,1250.848922580645,0.0,1052.7413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.254,45.722,634.739,3057.076,20.453,258.728,535.227,1240.953
2023-01-08 07:00:00,96.0,1162.400256862745,103.0,1387.0016,126.0,1258.694590322581,124.0,1072.1121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.352,44.985,635.995,3043.927,19.785,257.886,531.241,1233.683
2023-01-08 08:00:00,1043.0,1307.669531372549,1114.0,1451.0244,1325.0,1434.547596774194,1216.0,1151.9909,27.0,82.0,154.0,253.0,41.0,89.0,189.0,322.281,44.251,641.014,3048.973,19.354,260.435,534.197,1227.441
2023-01-08 09:00:00,2248.0,1469.152109803922,2395.0,1553.4278,2801.0,1648.1022,2510.0,1269.8499,79.0,234.0,441.0,724.0,116.0,253.0,541.0,326.968,43.578,649.575,3072.866,19.254,266.041,544.095,1223.356
2023-01-08 10:00:00,3558.0,1635.477137254901,3937.0,1679.0684,3859.0,1899.500345161291,3585.0,1412.5882,127.0,378.0,711.0,1168.0,188.0,409.0,873.0,333.655,43.019,660.518,3111.893,19.489,273.646,559.471,1222.095
2023-01-08 11:00:00,4116.0,1913.726058823529,4549.0,2031.1575,4402.0,2184.042322580645,4078.0,1666.4767,159.0,474.0,893.0,1466.0,236.0,513.0,1096.0,341.07,42.619,671.988,3158.787,19.974,281.715,577.709,1223.712
2023-01-08 12:00:00,4245.0,2327.190876470588,4692.0,2581.2186,4486.0,2498.670496774193,4153.0,1990.2534,170.0,506.0,952.0,1563.0,252.0,547.0,1168.0,347.725,42.412,681.851,3204.454,20.561,288.613,595.636,1227.655
2023-01-08 13:00:00,3711.0,2847.972060784313,3909.0,3244.0507,3701.0,2846.014477419355,3428.0,2400.9814,157.0,467.0,878.0,1443.0,232.0,505.0,1078.0,352.288,42.413,688.207,3240.175,21.074,293.012,610.261,1232.92
2023-01-08 14:00:00,2936.0,2904.689688235293,3095.0,3246.0964,2922.0,3041.395348387097,2708.0,2559.6804,122.0,364.0,685.0,1124.0,181.0,394.0,840.0,353.906,42.619,689.844,3259.706,21.365,294.207,619.447,1238.318
2023-01-08 15:00:00,1708.0,3023.800396078432,1804.0,3410.065,1708.0,3316.502490322581,1582.0,2860.1388,73.0,217.0,408.0,670.0,108.0,235.0,501.0,352.407,43.008,686.535,3260.716,21.349,292.274,622.368,1242.776
2023-01-08 16:00:00,343.0,3187.445619607843,369.0,3657.6117,404.0,3666.40720967742,302.0,3262.7075,23.0,67.0,127.0,208.0,33.0,73.0,155.0,348.333,43.548,679.077,3245.521,21.029,288.022,619.612,1245.901
2023-01-08 17:00:00,2.0,3473.388307843137,2.0,3888.6362,1.0,4067.913177419355,1.0,3676.8752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.779,44.192,669.09,3219.189,20.496,282.758,612.939,1246.936
2023-01-08 18:00:00,0.0,3837.686427450981,0.0,4174.0234,0.0,4486.383729032258,0.0,4116.112599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.104,44.892,658.605,3189.71,19.904,277.925,604.729,1246.55
2023-01-08 19:00:00,0.0,4245.521050980394,0.0,4477.604200000001,0.0,4885.694477419355,0.0,4553.772599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.575,45.599,649.567,3164.698,19.426,274.711,597.315,1245.505
2023-01-08 20:00:00,0.0,4484.680680392157,0.0,4771.611899999999,0.0,5274.655241935483,0.0,5059.138899999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.042,46.268,643.369,3149.67,19.209,273.739,592.339,1244.703
2023-01-08 21:00:00,0.0,4714.42634117647,0.0,5040.5586,0.0,5604.78430967742,0.0,5512.926200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.739,46.86,640.551,3146.648,19.333,274.92,590.344,1244.902
2023-01-08 22:00:00,0.0,4923.257435294119,0.0,5265.378100000001,0.0,5884.227409677421,0.0,5891.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.249,47.342,640.73,3153.753,19.787,277.494,590.675,1246.477
2023-01-08 23:00:00,0.0,5161.594192156863,0.0,5510.845499999999,0.0,6131.781161290322,0.0,6141.630700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.648,47.689,643.07,3166.177,20.471,280.269,591.741,1249.289
2023-01-09 00:00:00,0.0,5600.350676470587,0.0,5936.746999999999,0.0,6224.541703225808,0.0,6044.224200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.795,47.883,645.509,3176.626,21.222,281.972,591.54,1252.705
2023-01-09 01:00:00,0.0,5907.2799,0.0,6241.483200000001,0.0,6469.304780645162,0.0,6173.801300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.634,47.91,647.518,3183.142,21.817,281.998,588.576,1257.688
2023-01-09 02:00:00,0.0,6079.07283137255,0.0,6117.579,0.0,6595.549619354838,0.0,6392.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.636,47.775,646.99,3173.585,22.175,279.22,581.482,1259.307
2023-01-09 03:00:00,0.0,6230.75619215686,0.0,6005.566400000001,0.0,6715.488125806451,0.0,6659.4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.763,47.467,644.467,3151.533,22.167,274.34,570.72,1258.61
2023-01-09 04:00:00,0.0,6399.283462745097,0.0,5972.6735,0.0,6825.616670967742,0.0,6950.7368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.643,46.999,640.701,3120.566,21.797,268.373,557.793,1255.261
2023-01-09 05:00:00,0.0,6522.388682352943,0.0,6218.9082,0.0,6923.854948387097,0.0,6712.314399999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.373,46.395,637.078,3087.458,21.158,262.753,545.144,1249.558
2023-01-09 06:00:00,0.0,6665.294511764708,0.0,6463.5367,0.0,6996.245783870969,0.0,6462.6564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.223,45.693,635.216,3060.467,20.411,258.958,535.573,1242.392
2023-01-09 07:00:00,65.0,6807.860854901961,64.0,6633.9458,58.0,7040.541625806451,45.0,6262.030100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.293,45.174,636.49,3047.395,19.741,258.12,531.526,1235.052
2023-01-09 08:00:00,704.0,7146.891196078433,709.0,7074.3939,762.0,7263.3206,514.0,6425.8271,28.0,83.0,155.0,256.0,41.0,89.0,191.0,323.193,44.43,641.605,3052.611,19.308,260.708,534.445,1228.922
2023-01-09 09:00:00,1614.0,7377.227580392156,1626.0,7361.7574,1817.0,7441.203370967742,1201.0,6484.6969,79.0,235.0,443.0,730.0,117.0,254.0,543.0,327.861,43.756,650.332,3077.062,19.209,266.389,544.362,1225.152
2023-01-09 10:00:00,2739.0,7490.148405882353,2850.0,7518.2149,2633.0,7566.759016129032,2218.0,6453.1294,127.0,380.0,714.0,1177.0,189.0,410.0,876.0,334.547,43.206,661.496,3117.005,19.447,274.095,559.834,1224.38
2023-01-09 11:00:00,3299.0,7772.965115686274,3426.0,7725.8031,3098.0,7662.859558064517,2617.0,6623.1184,160.0,477.0,897.0,1479.0,237.0,515.0,1100.0,341.979,42.826,673.208,3165.055,19.938,282.273,578.241,1226.59
2023-01-09 12:00:00,3455.0,7945.46954901961,3582.0,7803.719599999999,3215.0,7756.524741935485,2723.0,6824.652999999999,170.0,509.0,957.0,1578.0,253.0,550.0,1174.0,348.671,42.644,683.297,3211.936,20.532,289.269,596.394,1231.129
2023-01-09 13:00:00,3518.0,7958.042717647059,3517.0,7748.2935,3092.0,7867.733032258065,2806.0,7014.0245,158.0,470.0,885.0,1458.0,234.0,508.0,1085.0,353.283,42.67,689.829,3248.719,21.053,293.735,611.261,1236.888
2023-01-09 14:00:00,2815.0,8108.601080392157,2818.0,7884.9303,2476.0,7934.541548387096,2250.0,7147.442300000001,123.0,368.0,691.0,1139.0,183.0,397.0,848.0,354.953,42.897,691.565,3268.971,21.351,294.954,620.661,1242.589
2023-01-09 15:00:00,1679.0,8149.975305882353,1687.0,7937.2293,1491.0,8077.963829032257,1360.0,7365.221599999999,74.0,220.0,414.0,683.0,109.0,238.0,508.0,353.499,43.3,688.269,3270.245,21.341,292.999,623.724,1247.112
2023-01-09 16:00:00,458.0,8095.361035294118,446.0,7892.624700000001,401.0,8262.023670967741,330.0,7631.291899999999,23.0,70.0,131.0,216.0,35.0,75.0,161.0,349.454,43.842,680.745,3254.528,21.024,288.686,621.01,1249.767
2023-01-09 17:00:00,2.0,8169.274000000001,2.0,7757.6911,2.0,8429.13201935484,2.0,7758.6299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.154,44.479,670.635,3228.102,20.491,283.335,614.266,1250.742
2023-01-09 18:00:00,0.0,8153.7606627451,0.0,7570.9653,0.0,8538.080177419355,0.0,7705.915499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.462,45.165,659.999,3198.0,19.896,278.407,606.177,1249.894
2023-01-09 19:00:00,0.0,8035.695674509804,0.0,7323.453600000001,0.0,8564.331864516129,0.0,7545.892999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.9,45.854,650.81,3171.995,19.412,275.11,598.528,1248.381
2023-01-09 20:00:00,0.0,8130.401256862745,0.0,7559.2427,0.0,8660.306241935483,0.0,8007.461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.326,46.507,644.486,3156.08,19.189,274.081,593.3,1247.19
2023-01-09 21:00:00,0.0,8120.299325490198,0.0,7639.524899999999,0.0,8737.080703225807,0.0,8403.0156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.984,47.088,641.578,3152.407,19.307,275.235,591.08,1247.135
2023-01-09 22:00:00,0.0,8002.074829411766,0.0,7577.223900000001,0.0,8789.895525806452,0.0,8734.4718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.464,47.566,641.704,3159.151,19.756,277.809,591.251,1248.6
2023-01-09 23:00:00,0.0,7763.798531372552,0.0,7311.3686,0.0,8797.479780645162,0.0,8454.8186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.85,47.916,643.726,3171.186,20.436,280.603,592.236,1251.418
2023-01-10 00:00:00,0.0,7598.003409803921,0.0,7350.250000000001,0.0,8289.480883870969,0.0,7691.644499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.997,48.118,646.135,3181.689,21.185,282.329,592.031,1254.893
2023-01-10 01:00:00,0.0,7277.141799999998,0.0,6975.3164,0.0,8265.01983870968,0.0,8043.946200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.813,48.15,648.053,3188.003,21.779,282.339,589.062,1259.807
2023-01-10 02:00:00,0.0,7230.066480392157,0.0,6924.812599999999,0.0,8041.46784516129,0.0,7478.703799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.828,48.02,647.459,3178.446,22.136,279.558,582.041,1261.403
2023-01-10 03:00:00,0.0,7005.823139215687,0.0,6756.3948,0.0,7863.827083870968,0.0,7067.504000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.964,47.712,644.845,3156.227,22.128,274.655,571.338,1260.584
2023-01-10 04:00:00,0.0,6754.943152941178,0.0,6610.004900000001,0.0,7799.701219354839,0.0,6850.3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.842,47.236,641.263,3125.209,21.757,268.651,558.432,1257.027
2023-01-10 05:00:00,0.0,6673.367323529413,0.0,6402.597499999999,0.0,7781.835670967742,0.0,6876.483099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.557,46.617,637.55,3091.675,21.117,262.992,545.76,1251.081
2023-01-10 06:00:00,0.0,6553.940492156865,0.0,6172.040099999999,0.0,7702.081990322583,0.0,6696.6215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.382,45.898,635.638,3064.306,20.368,259.173,536.133,1243.715
2023-01-10 07:00:00,104.0,6406.326713725489,102.0,5973.6694,105.0,7495.74286451613,99.0,6395.6495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.422,45.132,636.926,3050.831,19.696,258.336,532.022,1236.297
2023-01-10 08:00:00,1393.0,6571.370060784312,1319.0,6147.9644,1354.0,7768.89525483871,1294.0,6619.0425,28.0,83.0,157.0,259.0,41.0,90.0,192.0,324.295,44.382,642.132,3056.211,19.263,260.962,534.906,1230.272
2023-01-10 09:00:00,3267.0,6643.647960784312,3230.0,6254.574,3223.0,8032.842290322582,3049.0,6964.5807,79.0,237.0,445.0,737.0,118.0,255.0,546.0,328.949,43.71,651.024,3081.224,19.164,266.717,544.847,1226.813
2023-01-10 10:00:00,4758.0,6591.025129411765,4769.0,6240.7495,4643.0,8273.758306451613,4648.0,7370.482300000001,128.0,382.0,718.0,1188.0,190.0,412.0,880.0,335.64,43.173,662.409,3122.1,19.406,274.521,560.42,1226.532
2023-01-10 11:00:00,5687.0,6901.354350980392,5656.0,6491.417699999999,5436.0,8465.188467741937,5478.0,7714.9141,160.0,480.0,902.0,1492.0,238.0,517.0,1106.0,343.098,42.813,674.366,3171.333,19.902,282.808,579.005,1229.341
2023-01-10 12:00:00,5944.0,7258.991388235295,5943.0,6705.189,5624.0,8584.482929032256,5769.0,7958.4717,171.0,512.0,963.0,1593.0,254.0,552.0,1180.0,349.832,42.657,684.687,3219.458,20.502,289.902,597.389,1234.487
2023-01-10 13:00:00,5552.0,7603.042954901962,5539.0,6904.177499999999,5401.0,8662.656712903226,5285.0,8072.528200000001,159.0,474.0,891.0,1475.0,235.0,511.0,1092.0,354.498,42.71,691.4,3257.332,21.031,294.437,612.504,1240.753
2023-01-10 14:00:00,4436.0,7433.133392156863,4423.0,6668.6865,4304.0,8431.17384516129,4209.0,8003.4284,124.0,371.0,698.0,1155.0,184.0,400.0,856.0,356.222,42.957,693.243,3278.331,21.337,295.682,622.12,1246.77
2023-01-10 15:00:00,2642.0,7251.24450392157,2633.0,6469.0294,2573.0,8220.025954838711,2518.0,7974.6145,75.0,224.0,421.0,696.0,111.0,241.0,516.0,354.813,43.371,689.965,3279.879,21.332,293.707,625.324,1251.368
