,IT_NORD,IT_CNOR,IT_SARD,IT_CSUD,IT_SUD,IT_CALA,IT_SICI,IT
2023-08-10 02:00:00+02:00,11011.0,1964.0,847.0,4091.0,1874.0,655.0,1487.0,21929.0
2023-08-10 03:00:00+02:00,10797.0,1935.0,830.0,3992.0,1847.0,652.0,1460.0,21513.0
2023-08-10 04:00:00+02:00,10835.0,1911.0,832.0,3980.0,1836.0,682.0,1472.0,21548.0
2023-08-10 05:00:00+02:00,11431.0,1991.0,855.0,4103.0,1864.0,732.0,1515.0,22491.0
2023-08-10 06:00:00+02:00,12573.0,2127.0,887.0,4347.0,1944.0,797.0,1585.0,24260.0
2023-08-10 07:00:00+02:00,13876.0,2371.0,975.0,4880.0,2214.0,942.0,1925.0,27183.0
2023-08-10 08:00:00+02:00,14981.0,2663.0,1087.0,5374.0,2462.0,1057.0,2320.0,29944.0
2023-08-10 09:00:00+02:00,16080.0,2800.0,1122.0,5705.0,2593.0,1097.0,2400.0,31797.0
2023-08-10 10:00:00+02:00,15836.0,2785.0,1097.0,5773.0,2663.0,1062.0,2295.0,31511.0
2023-08-10 11:00:00+02:00,15653.0,2760.0,1077.0,5879.0,2687.0,920.0,2150.0,31126.0
2023-08-10 12:00:00+02:00,15301.0,2720.0,1090.0,5738.0,2475.0,1007.0,2292.0,30623.0
2023-08-10 13:00:00+02:00,15095.0,2617.0,1065.0,5538.0,2442.0,1020.0,2250.0,30027.0
2023-08-10 14:00:00+02:00,15283.0,2711.0,1050.0,5614.0,2260.0,1082.0,2295.0,30295.0
2023-08-10 15:00:00+02:00,15335.0,2817.0,1082.0,5649.0,2358.0,1120.0,2292.0,30653.0
2023-08-10 16:00:00+02:00,15442.0,2859.0,1115.0,5807.0,2543.0,1127.0,2437.0,31330.0
2023-08-10 17:00:00+02:00,15657.0,2807.0,1122.0,5860.0,2693.0,1085.0,2415.0,31639.0
2023-08-10 18:00:00+02:00,15894.0,2851.0,1182.0,6085.0,2801.0,880.0,2437.0,32130.0
2023-08-10 19:00:00+02:00,16259.0,2878.0,1197.0,6151.0,2636.0,872.0,2245.0,32238.0
2023-08-10 20:00:00+02:00,15990.0,2870.0,1212.0,6243.0,2730.0,865.0,2162.0,32072.0
2023-08-10 21:00:00+02:00,15587.0,2844.0,1187.0,5992.0,2656.0,882.0,2080.0,31228.0
2023-08-10 22:00:00+02:00,14328.0,2582.0,1102.0,5492.0,2491.0,862.0,1945.0,28802.0
2023-08-10 23:00:00+02:00,12854.0,2345.0,1010.0,5053.0,2359.0,680.0,1795.0,26096.0
2023-08-11 00:00:00+02:00,12670.0,2185.0,932.0,4677.0,2293.0,642.0,1635.0,25034.0
2023-08-11 01:00:00+02:00,12106.0,1987.0,880.0,4183.0,2150.0,745.0,1535.0,23586.0
2023-08-11 02:00:00+02:00,11354.0,1924.0,845.0,3983.0,2200.0,777.0,1430.0,22513.0
2023-08-11 03:00:00+02:00,11184.0,1829.0,837.0,4078.0,1936.0,750.0,1422.0,22036.0
2023-08-11 04:00:00+02:00,11148.0,1833.0,840.0,3914.0,2124.0,785.0,1432.0,22076.0
2023-08-11 05:00:00+02:00,11843.0,1968.0,865.0,3997.0,2128.0,762.0,1387.0,22950.0
2023-08-11 06:00:00+02:00,13238.0,2108.0,905.0,4511.0,2073.0,645.0,1527.0,25007.0
2023-08-11 07:00:00+02:00,14098.0,2458.0,1012.0,4816.0,2460.0,872.0,1930.0,27646.0
2023-08-11 08:00:00+02:00,15583.0,2675.0,1095.0,5242.0,2716.0,1320.0,2512.0,31143.0
2023-08-11 09:00:00+02:00,16161.0,2758.0,1175.0,5508.0,2772.0,1240.0,2515.0,32129.0
2023-08-11 10:00:00+02:00,15887.0,2699.0,1102.0,5746.0,2799.0,917.0,2525.0,31675.0
2023-08-11 11:00:00+02:00,15807.0,2608.0,1092.0,5507.0,2835.0,887.0,2552.0,31288.0
2023-08-11 12:00:00+02:00,15213.0,2509.0,1152.0,5614.0,2910.0,897.0,2475.0,30770.0
2023-08-11 13:00:00+02:00,15129.0,2468.0,1120.0,5609.0,2708.0,857.0,2482.0,30373.0
2023-08-11 14:00:00+02:00,15420.0,2429.0,1072.0,5695.0,2609.0,1022.0,2405.0,30652.0
2023-08-11 15:00:00+02:00,15394.0,2590.0,1075.0,5558.0,2636.0,1115.0,2515.0,30883.0
2023-08-11 16:00:00+02:00,15329.0,2701.0,1087.0,5938.0,2824.0,1150.0,2572.0,31601.0
2023-08-11 17:00:00+02:00,15271.0,2797.0,1142.0,6049.0,2953.0,1182.0,2627.0,32021.0
2023-08-11 18:00:00+02:00,15879.0,2768.0,1245.0,6372.0,2883.0,932.0,2530.0,32609.0
2023-08-11 19:00:00+02:00,16201.0,2702.0,1235.0,6639.0,2838.0,962.0,2472.0,33049.0
2023-08-11 20:00:00+02:00,16351.0,2757.0,1222.0,6730.0,2646.0,947.0,2175.0,32828.0
2023-08-11 21:00:00+02:00,15712.0,2648.0,1177.0,6134.0,2667.0,1005.0,2102.0,31445.0
2023-08-11 22:00:00+02:00,14415.0,2407.0,1072.0,5478.0,2683.0,965.0,2012.0,29032.0
2023-08-11 23:00:00+02:00,13168.0,2155.0,1017.0,5155.0,2446.0,760.0,1802.0,26503.0
2023-08-12 00:00:00+02:00,11461.0,2026.0,945.0,4379.0,2247.0,595.0,1852.0,23505.0
2023-08-12 01:00:00+02:00,10775.0,1915.0,892.0,4027.0,2079.0,590.0,1745.0,22023.0
2023-08-12 02:00:00+02:00,10402.0,1846.0,855.0,3987.0,1904.0,522.0,1650.0,21166.0
2023-08-12 03:00:00+02:00,10172.0,1815.0,835.0,3824.0,1863.0,480.0,1605.0,20594.0
2023-08-12 04:00:00+02:00,10409.0,1852.0,815.0,3730.0,1925.0,380.0,1607.0,20718.0
2023-08-12 05:00:00+02:00,10686.0,1859.0,830.0,3927.0,1939.0,345.0,1692.0,21278.0
2023-08-12 06:00:00+02:00,11010.0,1855.0,862.0,4098.0,2048.0,377.0,1762.0,22012.0
2023-08-12 07:00:00+02:00,11419.0,1965.0,920.0,4242.0,2134.0,707.0,2120.0,23507.0
2023-08-12 08:00:00+02:00,12235.0,2111.0,987.0,4460.0,2412.0,990.0,2392.0,25587.0
2023-08-12 09:00:00+02:00,12596.0,2239.0,1010.0,4676.0,2493.0,1115.0,2527.0,26656.0
2023-08-12 10:00:00+02:00,12613.0,2184.0,1027.0,4505.0,2338.0,1267.0,2537.0,26471.0
2023-08-12 11:00:00+02:00,12343.0,2152.0,1040.0,4661.0,2238.0,1180.0,2447.0,26061.0
2023-08-12 12:00:00+02:00,12426.0,2182.0,1012.0,4763.0,2238.0,1215.0,2330.0,26166.0
2023-08-12 13:00:00+02:00,12340.0,2169.0,1002.0,4555.0,2177.0,1262.0,2285.0,25790.0
2023-08-12 14:00:00+02:00,12223.0,2174.0,975.0,4708.0,2228.0,977.0,2327.0,25612.0
2023-08-12 15:00:00+02:00,12242.0,2130.0,972.0,5049.0,2293.0,720.0,2350.0,25756.0
2023-08-12 16:00:00+02:00,12597.0,2232.0,1020.0,5317.0,2405.0,650.0,2610.0,26831.0
2023-08-12 17:00:00+02:00,13396.0,2289.0,1060.0,5575.0,2383.0,707.0,2677.0,28087.0
2023-08-12 18:00:00+02:00,14207.0,2539.0,1072.0,5582.0,2303.0,995.0,2720.0,29418.0
2023-08-12 19:00:00+02:00,14730.0,2594.0,1085.0,5605.0,2144.0,850.0,2565.0,29573.0
2023-08-12 20:00:00+02:00,13973.0,2485.0,1137.0,5955.0,2352.0,862.0,2772.0,29536.0
2023-08-12 21:00:00+02:00,14072.0,2419.0,1120.0,5756.0,2182.0,595.0,2625.0,28769.0
2023-08-12 22:00:00+02:00,12921.0,2251.0,1060.0,5504.0,2020.0,562.0,2470.0,26788.0
2023-08-12 23:00:00+02:00,11870.0,2049.0,972.0,5017.0,1973.0,480.0,2330.0,24691.0
2023-08-13 00:00:00+02:00,11407.0,1996.0,952.0,4367.0,1938.0,627.0,1887.0,23174.0
2023-08-13 01:00:00+02:00,10636.0,1873.0,897.0,4074.0,1832.0,592.0,1782.0,21686.0
2023-08-13 02:00:00+02:00,10200.0,1801.0,865.0,3886.0,1752.0,530.0,1707.0,20741.0
2023-08-13 03:00:00+02:00,9883.0,1737.0,850.0,3951.0,1788.0,382.0,1660.0,20251.0
2023-08-13 04:00:00+02:00,10179.0,1729.0,870.0,4000.0,1702.0,367.0,1622.0,20469.0
2023-08-13 05:00:00+02:00,10287.0,1726.0,880.0,4036.0,1756.0,340.0,1622.0,20647.0
2023-08-13 06:00:00+02:00,10303.0,1730.0,855.0,3913.0,1708.0,400.0,1612.0,20521.0
2023-08-13 07:00:00+02:00,10199.0,1780.0,925.0,3959.0,1792.0,490.0,1987.0,21132.0
2023-08-13 08:00:00+02:00,10510.0,1949.0,1037.0,4173.0,1946.0,682.0,2280.0,22577.0
2023-08-13 09:00:00+02:00,10945.0,2074.0,1087.0,4272.0,2115.0,845.0,2317.0,23655.0
2023-08-13 10:00:00+02:00,11279.0,2131.0,1075.0,4327.0,2126.0,990.0,2272.0,24200.0
2023-08-13 11:00:00+02:00,11659.0,2145.0,1070.0,4512.0,2037.0,945.0,2267.0,24635.0
2023-08-13 12:00:00+02:00,11664.0,2110.0,1062.0,4415.0,2060.0,1057.0,2307.0,24675.0
2023-08-13 13:00:00+02:00,11609.0,2074.0,1045.0,4412.0,2005.0,1075.0,2275.0,24495.0
2023-08-13 14:00:00+02:00,11541.0,2092.0,1040.0,4349.0,1954.0,1075.0,2250.0,24301.0
2023-08-13 15:00:00+02:00,11666.0,2125.0,1042.0,4355.0,1945.0,1037.0,2267.0,24437.0
2023-08-13 16:00:00+02:00,12081.0,2222.0,1077.0,4592.0,1983.0,957.0,2325.0,25237.0
2023-08-13 17:00:00+02:00,12584.0,2278.0,1112.0,4803.0,2014.0,852.0,2327.0,25970.0
2023-08-13 18:00:00+02:00,13374.0,2419.0,1152.0,4971.0,2094.0,822.0,2412.0,27244.0
2023-08-13 19:00:00+02:00,14051.0,2555.0,1217.0,5262.0,2155.0,835.0,2410.0,28485.0
2023-08-13 20:00:00+02:00,14448.0,2580.0,1275.0,5534.0,2242.0,792.0,2482.0,29353.0
2023-08-13 21:00:00+02:00,14213.0,2549.0,1265.0,5421.0,2208.0,795.0,2422.0,28873.0
2023-08-13 22:00:00+02:00,13483.0,2345.0,1187.0,5077.0,2081.0,777.0,2260.0,27210.0
2023-08-13 23:00:00+02:00,12473.0,2131.0,1120.0,4746.0,2036.0,652.0,2157.0,25315.0
2023-08-14 00:00:00+02:00,11489.0,1994.0,957.0,4449.0,1772.0,622.0,1807.0,23090.0
2023-08-14 01:00:00+02:00,10837.0,1885.0,882.0,4111.0,1660.0,575.0,1685.0,21635.0
2023-08-14 02:00:00+02:00,10506.0,1820.0,850.0,3915.0,1600.0,542.0,1607.0,20840.0
2023-08-14 03:00:00+02:00,10277.0,1792.0,832.0,3832.0,1560.0,522.0,1557.0,20372.0
2023-08-14 04:00:00+02:00,10372.0,1801.0,840.0,3868.0,1552.0,372.0,1535.0,20340.0
2023-08-14 05:00:00+02:00,10586.0,1838.0,855.0,3988.0,1594.0,410.0,1547.0,20818.0
2023-08-14 06:00:00+02:00,10958.0,1883.0,880.0,4023.0,1610.0,467.0,1557.0,21378.0
2023-08-14 07:00:00+02:00,11452.0,1982.0,947.0,4224.0,1724.0,630.0,1692.0,22651.0
2023-08-14 08:00:00+02:00,12193.0,2148.0,1030.0,4611.0,1843.0,800.0,1947.0,24572.0
2023-08-14 09:00:00+02:00,12586.0,2277.0,1075.0,4885.0,1925.0,872.0,2065.0,25685.0
2023-08-14 10:00:00+02:00,12769.0,2299.0,1050.0,5010.0,1944.0,900.0,2032.0,26004.0
2023-08-14 11:00:00+02:00,12988.0,2385.0,1022.0,5134.0,1947.0,910.0,1987.0,26373.0
2023-08-14 12:00:00+02:00,13105.0,2346.0,1007.0,5221.0,1979.0,920.0,2007.0,26585.0
2023-08-14 13:00:00+02:00,13038.0,2325.0,977.0,5217.0,1944.0,892.0,1985.0,26378.0
2023-08-14 14:00:00+02:00,13114.0,2395.0,955.0,5225.0,1895.0,830.0,1960.0,26374.0
2023-08-14 15:00:00+02:00,13220.0,2325.0,985.0,5208.0,1903.0,767.0,1972.0,26380.0
2023-08-14 16:00:00+02:00,13440.0,2396.0,1027.0,5261.0,1932.0,712.0,2085.0,26853.0
2023-08-14 17:00:00+02:00,13904.0,2438.0,1082.0,5312.0,2018.0,747.0,2175.0,27676.0
2023-08-14 18:00:00+02:00,14776.0,2617.0,1137.0,5603.0,2153.0,747.0,2150.0,29183.0
2023-08-14 19:00:00+02:00,15011.0,2734.0,1197.0,5756.0,2261.0,800.0,2157.0,29916.0
2023-08-14 20:00:00+02:00,15010.0,2792.0,1235.0,5856.0,2358.0,850.0,2230.0,30331.0
2023-08-14 21:00:00+02:00,14820.0,2729.0,1202.0,5727.0,2243.0,797.0,2102.0,29620.0
2023-08-14 22:00:00+02:00,13957.0,2535.0,1110.0,5343.0,2101.0,730.0,1977.0,27753.0
2023-08-14 23:00:00+02:00,12839.0,2262.0,1032.0,4931.0,1963.0,655.0,1855.0,25537.0
2023-08-15 00:00:00+02:00,11962.0,1975.0,977.0,4382.0,2065.0,492.0,2027.0,23880.0
2023-08-15 01:00:00+02:00,11541.0,1840.0,910.0,4147.0,1786.0,402.0,1792.0,22418.0
2023-08-15 02:00:00+02:00,10890.0,1762.0,887.0,3962.0,1792.0,370.0,1807.0,21470.0
2023-08-15 03:00:00+02:00,10792.0,1714.0,867.0,3878.0,1747.0,340.0,1660.0,20998.0
2023-08-15 04:00:00+02:00,10523.0,1670.0,857.0,3789.0,1722.0,432.0,1682.0,20675.0
